,date,data,result
18,2022.04.04 09:03:53,잇츠 보라타임 흔드르라!,잇츠 보라 타임 흔드
19,2022.04.04 09:04:17,몇 달째 비체인 솔라나 줍고 있다.너네도 어서 주워 ㅋㅋ어서주워라 시간 얼마 안 남았다,달째 비체 솔라나 어서 주워 서주 워라
20,2022.04.04 09:04:21,내가볼땐 오늘 디스트릭트 달릴긋 뭔가보임,볼땐 오늘 디스트릭트 달릴 뭔가 보임
21,2022.04.04 09:04:29,아더< 아직 설거지 안끝났다. 더갈거같다 타라 ㅇ,아더 아직 설거지 끝
22,2022.04.04 09:04:31,보라 쏘는데? 어??,보라
23,2022.04.04 09:04:47,이런 장이면 국내주식이 더 나은 거 같은데…? 안그래;;?,국내 주식 은데 ;;?
24,2022.04.04 09:04:53,웨이브 개시발새끼 아,웨이브 개시 발새
25,2022.04.04 09:05:09,가는놈만 가는 장인거 알제 ? 내용필 오후장부터 슬슬 솔라나니어 올라온다 잘봐라~ 지금 매수 해놔~,용필 오후 슬슬 솔라나 니어 올라온다 지금 매수
26,2022.04.04 09:05:15,내가 32살까지 일하면서 모은돈 1억7천에 벤츠중고차한대있는데 몇ㅌㅊ?,32 면서 모은 벤츠 중고차 한 ㅌㅊ
27,2022.04.04 09:05:19,다른 거래소 상장해도 걱정되긴하네.. 보바가 요즘 계속 하락하면서 나락 가고 있긴 한데 에어드랍 일정대로 상장했고 나름 주요 글로벌 거래소에도 하나씩 추가 상장 시키고 있는게 보여서 아직까지는 버리지는 못하겠는데  근데 중요한게 빗썸에서 상장했을때 잘갔었으면 좋았을텐데 계속 하락만 해서 다른 거래소 상장해도 걱정되긴함 ㅠ,거래소 상장 걱정 보바 요즘 계속 하락 면서 나락 에어드 일정 상장 주요 글로벌 거래소 추가 상장 시키 보여서 아직 버리 못 중요 상장 갔었 으면 텐데 계속 하락 해서 거래소 상장 걱정
28,2022.04.04 09:05:37,이년들은 1원만올라도 쏘냐? ,이 올라도
29,2022.04.04 09:05:58,아더 적당히 먹고빼라 조진다 ,적당히 조진다
30,2022.04.04 09:06:01,빗붕이...46185 30배 롱잡았다... 떨린ㄷㅏ....오늘 치킨 가능하냐?,붕이 . 46185 30 . 오늘 치킨 가능
31,2022.04.04 09:06:05,온버프 돔황챠 ,버프
32,2022.04.04 09:06:10,왁스 시동건다 가려나보다,왁스 시동 건다 려나
33,2022.04.04 09:06:13,폴리곤 걍 팔까 0.05퍼 올랐노,폴리곤 05 올랐
34,2022.04.04 09:06:21,스와이프는 갑자기왜글많냐? 저새끼 존나안가는새낀거알지? ,스와 이프 갑자기
35,2022.04.04 09:06:56,아직도 경주마 타령하는 새끼들은 뭐냐 좃주마로 닉변하고아침에 설거지 원툴로만 쓰이는데아직도 경주마를 찾노 ,아직 경주마 타령 주마 변하 아침 설거지 쓰이 아직 경주마
36,2022.04.04 09:06:59,5-6달 물도안타고 가만히있는 애들은 존버란말 쓰지 마라 ,가만히
37,2022.04.04 09:07:31,질싸카 아침에 반등 안줘서 심술 잔뜩난 빗붕이면 개추 ㅇㄷㄴㅂㅌ ㅋㅋ,아침 줘서 심술 잔뜩 개추 ㅇㄷㄴㅂㅌ
38,2022.04.04 09:07:38,질리카 오늘 개쏘겠다 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㅇ,질리카 오늘 ㅇㅇ
39,2022.04.04 09:07:38,벨로프로토콜은 1억만 있으면 세력 할수있을듯 ㅈ,프로토콜 억만 으면 세력
40,2022.04.04 09:07:56,피르마 가냐 몇일 존나 빠지더니,피르 빠 더니
41,2022.04.04 09:08:05,오늘의 경주마 메인프레임 오늘 목표가 21.5원,오늘 경주마 메인프레임 오늘 목표 21
42,2022.04.04 09:08:06,헌트는 아침9시에안가면 안가는거임 ㆍ,헌트 아침
43,2022.04.04 09:08:13,야 나 케익 먹고 싶어서 업빗에서 빗코 6만원치 사서 페이코인으로 바깟는 이걸로 페이코인 앱에서 어케 결제함?,케익 어서 페이 코인 이걸로 페이 코인 결제
44,2022.04.04 09:08:19,btc 디스트릭트 go d,btc 디스트릭트 go
45,2022.04.04 09:08:24,빗썸 상장하고는 올렸어야하는거 아니냐 디파인이 일주년 이라고 야심차게 빗썸에서 상장했으면 펌핑좀 시켜준다음에 빼던가 했어야 했는데 빗썸 상장시킨뒤에 계속해서 가격 조정받는 흐름이라.. 카니발 캠페인 모멘텀좀 받을수있것냐? 뭐라도 좀 상승재료 받고 올라가긴 해야할거같은데,상장 올렸 어야 파인 일주년 라고 야심 상장 으면 펌핑 시켜 던가 어야 상장 시킨 계속 해서 가격 조정 흐름 카니발 캠페인 라도 상승 재료 올라가 해야 은데
46,2022.04.04 09:08:25,엊그제부터 니어 쏜다했던 개붕이다 ,엊그제 니어 쏜다
47,2022.04.04 09:08:58,질리카는 경의롭네 호재소멸된 코인이 맞나,질리카 경의 호재 소멸 코인
48,2022.04.04 09:09:08,질리카 ㅈ같은 코인이 오늘 가면 후라이펜에 손가락 지짐 ㅇㅇ ,질리카 코인 오늘 손가락 지짐 ㅇㅇ
49,2022.04.04 09:09:14,룸넷 갈듯한데 딱 적당한,적당
50,2022.04.04 09:09:43,공짜 케익 인증 ㅋㅋㅋ 개꿀 줘도 못먹노 ,공짜 케익 인증 개꿀 줘도
51,2022.04.04 09:10:12,비트 병신 끝물같은데 ,비트 끝물 은데
52,2022.04.04 09:10:19,이제 메인이 갈차례 아니겠음? ,이제 메인 차례
53,2022.04.04 09:10:36,질리카 오늘 마감 200원일듯 탈사람 타자  아니 20원이였나? ,질리카 오늘 마감 200 사람 타자 20
54,2022.04.04 09:10:45,업비트 현물좆장 >BTC 관찰 ㅇㅀ,업비트 현물 BTC 관찰 ㅇㅀ
55,2022.04.04 09:11:11,김치 세력들은 몇개 올려놓고 잘가는거 픽하는데 그중에 코박은 항상 9시에 올려줬다가 팽당함 ㅋㅋㅋㅋㅋ,김치 세력 올려 항상 올려 다가 당함
56,2022.04.04 09:11:14,오늘 아침장 설거지 당했으면 개추 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ나도 몇번당해서 9시 장엔 안타지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오늘 침장 설거지 당했 으면 개추 당해서
57,2022.04.04 09:11:24,디스트릭트 시작으로 오늘은 btc장온다고 본다 원화장 설거지는 끝난듯,디스트릭트 시작 오늘 btc 장온 다고 본다 원화 설거지 끝
58,2022.04.04 09:11:29,저스트 손절쳤다 내5만원 잘먹어라 세력거지새끼들아 ㅋㅋ,저스트 손절 어라 세력 거지새끼
59,2022.04.04 09:11:35,어제 오늘 장 좆노잼이네  빌빌 거리는게 좆노잼이네세력들은 뭐하냐 이럴 때 하나 쫙 올리면 무지성침팬치들 미친듯이 달라붙을 타이밍인데 ㅋㅋ,어제 오늘 빌빌 세력 이럴 올리 무지 미친 달라붙 타이밍 인데
60,2022.04.04 09:11:43,스와이프 지옥 가노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,스와 이프 지옥 가노
61,2022.04.04 09:11:45,온버프 오늘 상장이랬는데 뭐좆도없노 병신쓰레기코인,버프 오늘 상장 랬 쓰레기 코인
62,2022.04.04 09:11:49,플댑 체결강도 버그임? 왜저래 ㅇㅇ,결강 버그 저래 ㅇㅇ
63,2022.04.04 09:12:01,어제 아더간다고 했지? 몰빵들 해라,어제 간다고 해라
64,2022.04.04 09:12:05,질리카 <<가망없는 이유 알려준다 ,질리카 << 가망 이유 알려준다
65,2022.04.04 09:12:09,보라떡상ㅋㅋㅋㅋㅋ ,보라
66,2022.04.04 09:12:13,전재산 10배 숏잡음 번개탄 불붙이기 직전임 ,재산 10 잡음 번개탄 불 직전
67,2022.04.04 09:12:44,질리카 똑똑하넹 1. 4월 2일 발표한다면서 호재 핑계로 올리고2. 막상 발표한다던 당일 뭐가 없어서 떨어지게하고3. 발표 전날 발표 날 정말 아무 트윗도 없어서 더 떨어지게 하고4. 막판에 4월 중순에 발표있다면서 다시 펌핑 노리나바,질리카 똑똑 발표 한다면서 호재 핑계 올리 막상 발표 한다던 당일 어서 떨어지 발표 전날 발표 정말 트윗 어서 떨어지 막판 중순 발표 다 펌핑 노리 나바
68,2022.04.04 09:13:01,쓰레스 종가 도달하면 출발한다.,레스 종가 도달 출발 한다
69,2022.04.04 09:13:02,오늘 용돈 벌고 싶다고? 니어 눌릴때 타라 5퍼는 먹는다,오늘 용돈 다고 니어 눌릴 는다
70,2022.04.04 09:13:07,보라 가즈아 가자 드디어,보라 가즈 드디어
71,2022.04.04 09:13:13,이런불장에 나만 못버냐? ㅋㅋㅋㅋ ,불장
72,2022.04.04 09:13:15,보라 쏜다 타라,보라 쏜다
73,2022.04.04 09:13:20,보라 쏜다 보라남친 시아 드가자 ㅇㅇ,보라 쏜다 남친 시아 드가 ㅇㅇ
74,2022.04.04 09:13:21,보라1600에 존버2달째다 썅년이제야 벌리는건가,보라 1600 달째 이제야 벌리 건가
75,2022.04.04 09:13:25,디카르고 심상정인데? 벽 세우는거 보니까 오늘 갈거같은데??,디카 르고 심상정 인데 세우 니까 오늘 은데
76,2022.04.04 09:13:29,보라 최소 1400 ㅇㅇ,보라 최소 1400 ㅇㅇ
77,2022.04.04 09:13:33,질리카 가망없는 이유 알려준다 ,질리카 가망 이유 알려준다
78,2022.04.04 09:13:39,룸네트워크 오후 전에 함 쏠듯 탈거면 지금 좀 사두셈,네트워크 오후 탈거 지금 사두
79,2022.04.04 09:13:50,모스코인간다 타라ㅔ,모스코 인간
80,2022.04.04 09:13:50,온버프 오늘 6시반 상장 같이물릴 병신구함 ,버프 오늘 상장 물릴 구함
81,2022.04.04 09:14:08,씹불장 대불장 머호황 근데 나만 못먹는중 엌ㅋㅋㅋ,불장 불장 호황 엌ㅋㅋㅋ
82,2022.04.04 09:14:09,보라 겨우 5퍼쏘고 찍 ㅋㅋㅋㅋㅋ ,보라
83,2022.04.04 09:14:10,질리카야 어디가냐 ㅅㅂ ,질리카
84,2022.04.04 09:14:11,아더 화성가즈아 1,화성 가즈
85,2022.04.04 09:14:38,무비블록 4시간봉 ㅋㅋ 개미지옥이다 진짜 진짜 개새끼다 ㅋㅋㅋ 차라리 쏟아라 ,무비 블록 간봉 개미지옥 진짜 진짜 개새끼 아라
86,2022.04.04 09:14:38,아다 호가움직이는거 괴랄하네 ㅋㅋㅋㅋㅋㅋ,움직이
87,2022.04.04 09:15:00,수면매매 드간다 좀따보자 질리카짱,수면 매매 간다 질리카
88,2022.04.04 09:15:16,ㅅㅂ 왜 내가 고르는코인만 안오르지? 다른코인들은 하루에 30퍼씩 올라가는데 왜 내코인은 꿈쩍도 안하냐 시발 ,고르 코인 오르 코인 하루 30 올라가 코인
89,2022.04.04 09:15:20,휴..웨이브 겨우 빠져나왔다ㅜㅜ 수면매매 하려했던 내가 ㅂㅅ이지ㅋㅋ59850에 수면매매 매도 걸리고 나서 55750에 물타기해서평단 57602만들고 54290나락가는거 보고지금 잠깐 쏠때 57960에 팔아버림 휴ㅜㅜ잠시 숨좀 돌려야지,웨이브 빠져나왔 ㅜㅜ 수면 매매 하 59850 수면 매매 매도 걸리 55750 물타기 해서 평단 57602 만들 54290 나락 지금 57960 버림 ㅜㅜ잠시 돌려야지
90,2022.04.04 09:15:20,벨로프로토콜은 1억만 있으면 세력 할수있을듯 ㅈ,프로토콜 억만 으면 세력
91,2022.04.04 09:15:20,에휴 비트 또 지랄났네 안볼란다 오늘 대떡락장이네,에휴 비트 지랄났 볼란다 오늘 장이
92,2022.04.04 09:15:22,btc 선동 진짜 당하지마라 젓비트 btc는 걸러 이새끼들 몰려와서 선동하는 패턴 개똑같은데재단에서 알바 오지게 푸는거같음이 씹새들 그러니까 원화마켓 쫓겨나서 btc간거다 업비트 btc는 무조건 거르면 된다고 보면됨ㅇㅇ 씹스캠 다 거기다가 박아놓음,btc 선동 진짜 당하 비트 btc 걸러 몰려와서 선동 패턴 똑같 은데 재단 오 원화 마켓 쫓겨나 btc 업비트 btc 무조건 거르 된다고 ㅇㅇ 다가
93,2022.04.04 09:15:23,BTC 도박장 드개재~~~~~~~~~~~~~ ,BTC 도박장 개재 ~~~~~~~~~~~~~
94,2022.04.04 09:15:33,이거봐라 디스트릭트 더가자나 ㅇ ㅇ,디스트릭트
95,2022.04.04 09:15:45,보라계속 저점 다지는중 ㅋ 계속 우상향중인데 동전간다는 개지랄하지마라 죽여버린다,보라 계속 저점 다지 계속 우상 향중 인데 동전 간다는 개지랄 죽여버린다
96,2022.04.04 09:15:47,홍금보 어쩐일로 맞췄냐 ㅋㅋㅋㅋㅋ존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,홍금보 어쩐 맞췄 웃기
97,2022.04.04 09:15:59,두나무 직원 600명이네 와,나무 직원 600
98,2022.04.04 09:16:05,오늘은 숏인듯 ㅈ,오늘
99,2022.04.04 09:16:17,아침에 경주마만 노리깐 결국 안가네 올라 타는 순간 폭포수처럼 떨구네,아침 경주마 노리 올라 순간 폭포수 처럼 떨
100,2022.04.04 09:16:24,홍금보다 아더맞췄다 다음은 ㅇㅇ 가스리스크에 살며시 매수하라고 강추한다 ㅎ,홍금 보 맞췄 ㅇㅇ 가스 리스크 살며시 매수 라고 강추 한다
101,2022.04.04 09:16:28,눈치빠른애들은 디스트릭탓제? btc로 돈몰린다,눈치 빠른 스트릭 btc 몰린다
102,2022.04.04 09:16:44,회사에서 빗갤 하는 게이 있농 응 잘가고 ~ ㅋㅋ,회사
103,2022.04.04 09:16:56,다시는 나를 무시하지마라 알겠냐?450억의 나 이 홍금보횽만 믿어라,무시 450 홍금보 횽만 어라
104,2022.04.04 09:16:57,오늘 모스코인 최소 80% 간다 그전에 매집 좆빠지게 끝내고 오늘 터진다 최소로 잡고 최대는 내일까지 130% 본다,오늘 모스 코인 최소 80 간다 매집 빠 끝내 오늘 터진다 최소 최대 내일 130 본다
105,2022.04.04 09:17:01,보라 무거워서 못감 호재에도 못쏘는거보면그냥 1200원즈음 이 고점인 코인이네,보라 무거워서 호재 그냥 1200 고점 코인
106,2022.04.04 09:17:02,쓰레스 타라 간다 오늘 200은 간다그 이상은 안감,쓰레 간다 오늘 200 간다 안감
107,2022.04.04 09:17:22,역시나 비체인 혹시나했다 짱개 타임 기다려보고 안되면 이젠 팔아야겠다 ㅆㅂ ,비체 혹시나 타임 기다려 겠 ㅆㅂ
108,2022.04.04 09:17:29,아이온 결국 상폐인건가 그래서 올리는 거니?,이온 건가 올리
109,2022.04.04 09:17:32,대운지 스타트 ;;돔 황 챠ㅑㅑ 시즌종료,운지 스타트 ;; ㅑㅑ 시즌 종료
110,2022.04.04 09:17:42,웨이브 아직도 들고있는애들이잇네  ,웨이브 아직
111,2022.04.04 09:17:45,플로우 빨리 떨어져라 떨어질줄 알고 진작에 다 팔았다,플로우 빨리 떨어져라 떨어질 진작
112,2022.04.04 09:17:54,질리카만 보면 속뒤집어지는사람들은 개추 ㅋㅋㅋㅋㅋㅋ ㅇㄷㄴㅂㅌ,질리카 뒤집 사람 개추 ㅇㄷㄴㅂㅌ
113,2022.04.04 09:17:58,리브랜딩 하나로 수십배 뻥튀기한 이캐시 상폐해서 시장에 자금좀 돌게하자 ,리브 랜딩 수십 뻥튀기 이캐시 해서 시장 자금
114,2022.04.04 09:18:09,쿼크 왤케 운지함 어제 5퍼 먹고 튀었는데 ㅋㅋ,쿼크 왤케 운지 어제
115,2022.04.04 09:18:19,ㅅㅂ 씹불장이네 돈벌기 숩다 쉬워 ㅋㅋ,불장 벌기 쉬워
116,2022.04.04 09:18:24,btc 선동에 넘어가는 흑우 없제? 진짜 알바 쉑들 개극혐이노ㅋ 경주마 선동에 이어서 btc 까지 선동을?쉬팔 지들은 안들어갈거면서 한틱에 쏟으면 책임질거노? 돈 얼마나 받으면 사람을 나락으로 보낼라고 하노,btc 선동 넘어가 흑우 진짜 쉑들 혐이노ㅋ 경주마 선동 btc 선동 들어갈 면서 으면 책임 으면 사람 나락 보낼 라고
117,2022.04.04 09:18:29,BTC를 왜삼? 수수료 좆같이 때가고는데 0.05%*2 비트거래 = 0.1%BTC거래 0.25%*2 = 0.5% 걍 거래만해도 100만원기준 = 1천원 99.9만원 -> 99.4만원걍 본절만쳐도 6천원 날라감 ,BTC 수수료 05 %* 비트 거래 BTC 거래 25 %* 거래 100 기준 99 -> 99 쳐도 날라
118,2022.04.04 09:18:54,셀로 탄사람 없냐 오늘 가냐,사람 오늘
119,2022.04.04 09:18:59,웨이브 씨발련 어캄? 20퍼내고 탈출은 시발 아니잖아 ,웨이브 발련 20 퍼내 탈출 잖아
120,2022.04.04 09:19:07,쓰레스홀드 오늘 200넘겠넹 일단 분할매수해두고 다른것도 찾아야겟다,레스 홀드 오늘 200 분할 매수
121,2022.04.04 09:19:09,장도 그렇게 나쁘지 않은듯 장분위기도 나쁘지 않은듯~~ 아이즈프로토콜도엘뱅크 MEXC 상장까지 3월에연달아 하는거 보니 뭔가 움직임이는듯한데국내상장도 어렵지 않을 것 같아서 ㅋㅋㅋㅋ~진짜 이런건 소액 주워 놓고 묵혔다나중에 보면 혜자 되있지 않을까,나쁘 분위기 나쁘 ~~ 아이즈 프로토콜 뱅크 MEXC 상장 연달 뭔가 움직임 국내 상장 어렵 아서 진짜 소액 주워 묵혔 나중 혜자 을
122,2022.04.04 09:19:29,4시간봉은 괜찮은데 불안불난하아,간봉 괜찮 은데 불안 불난 하
123,2022.04.04 09:19:32,쓰레기홀드 장대양봉 뭐냐 ㅋㅋㅋㅋ 큰일나겠다 ㅋㅋㅋ,쓰레기 홀드 장대 양봉 큰일나
124,2022.04.04 09:19:39,머장운지 = BTC 도박장 오픈 ,운지 BTC 도박장 오픈
125,2022.04.04 09:19:39,디카르고 100억 허매수=깜찍 상승후 더떨구기 공식  ㅋㅋㄲㅋ ㅋ,디카르 100 허매 깜찍 승후 떨 공식 ㄲㅋ
126,2022.04.04 09:19:42,비체인 가나싶드만 개같노 ㅋㅋㅋ ㅋㅋㅋ ,비체 드
127,2022.04.04 09:19:50,오늘 승지자들 이야기해본다. 오늘만큼은좆소 공장충들 승ㅅㄱ,오늘 승지 이야기 해본다 오늘 장충
128,2022.04.04 09:20:25,피르마체인 ㅅㅂ 또라이 아니냐 개같이 물렸는디 오르길래 평단 낮출려고돈 ㅈㄴ 쳐박고 있었는데 지도 같이 쳐박고 있었네ㅅㅂㄱㅅㄲ,르마 체인 또라이 물렸 는디 오르 길래 평단 낮출 려고
129,2022.04.04 09:20:48,코인 가격 2015년도로 돌아간다는 얘기도 무시해선 안될듯 국내 거래소들 개미들 대놓고 엿먹이는거만 봐도 희망회로 돌리기엔 리스크가 너무 크다,코인 가격 2015 도로 돌아간다는 얘기 무시 해선 국내 거래소 개미 대놓 먹이 봐도 희망 회로 돌리 리스크 너무
130,2022.04.04 09:20:54,월욜마다 빠지는건 국룰이네 ,마다 빠
131,2022.04.04 09:20:55,바운스토큰...ㄷㄷ 바운스 그자체네,바운스 토큰 . 바운스 자체
132,2022.04.04 09:21:07,지하철에서 어떤사람이 질리카사는건 특수반이라던데 질리카 산 사람들 의견은 어떰?,지하철 사람 질리카 특수 라던데 질리카 사람 의견
133,2022.04.04 09:21:09,이클 6.5갈때까진 사지마라 물린다 형은말햇다 6.5뚫으면 사둬라,이클 까진 물린다 으면 둬라
134,2022.04.04 09:21:37,스톰 이새끼는 뭐가올랐다고 떨어지누 ㅅㅂ,스톰 올랐 다고 떨어지
135,2022.04.04 09:21:41,디카르고 물린 비응신새끼없제?ㅋㅋㅋ ㅋㅋㅋㅋ앜,디카르 물린 응신
136,2022.04.04 09:21:45,조정 들어간거임? 장이 왜이럼; ㅇ.ㅇ?,조정 들어간 이럼
137,2022.04.04 09:21:50,아더 이년 믿어도되냐? ㅇㅇ ,ㅇㅇ
138,2022.04.04 09:21:59,질리카시드 두배된거 본전만 뽑고 나머지 존버 한다 졸업 ㅅㄱ ㅋㄷㅋㄷ 질리카 400원에 오겠다,질리카 시드 본전 나머지 한다 졸업 질리카 400
139,2022.04.04 09:22:20,회사 왜 가냐 ? 코인 하면 가만히 있어도 돈 버는데 ㅋㅋ,회사 코인 가만히
140,2022.04.04 09:22:51,뒤늦은 경주마 스트라티스 간다,뒤늦 경주마 스트라티 간다
141,2022.04.04 09:22:51,썬더가 하락하는 이유 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 업빗도 니들 개미돈 아가리 쩌억하면서 빨아먹어야지?,썬더 하락 이유 빗도 개미 아가리 면서 빨아먹 어야지
142,2022.04.04 09:22:53,빠운스 ㄱ 한번올릴떄 10퍼로 끝날코인이 아님,올릴 10 끝 코인 아님
143,2022.04.04 09:22:57,보통 친남매끼린 스킨쉽 어디까지 하냐? 키스? 대딸?,보통 친남매 끼린 스킨 키스
144,2022.04.04 09:23:07,머장 무빙 저러는거 하루이틀도 아니고 걍 냅둬 ,무빙 저러 하루 이틀 냅둬
145,2022.04.04 09:23:16,질리카만보면 속쓰린사람들은 개추 ㅋㅋㅋㅋ ㅇㄷㄴㅂㅌ,질리카 쓰린 사람 개추 ㅇㄷㄴㅂㅌ
146,2022.04.04 09:23:24,주말쉬고 돈좀 벌어볼려고 머장 차트보니까 조나 무섭네;; 혹시 오늘 빨간날이냐 ?./,주말 볼려고 차트 니까 무섭 ;; 오늘 빨간 .
147,2022.04.04 09:23:33,님들아 저 코로나 걸렸는데 코로나 걸렸을때 뭐가 좋아요?? 어제 자가검진키트 했는데 2줄 나왔어요 ,걸렸 걸렸 아요 어제 검진 키트 나왔 어
148,2022.04.04 09:23:50,현금화 해놔라 내일부터 시작된다  ,현금화 놔라 내일 시작 된다
149,2022.04.04 09:24:22,이클 개미꼬드기기 ON ㅋㅋㅋㅋ 들가는새기 물린다,이클 개미 꼬드기 ON 새기 물린다
150,2022.04.04 09:24:25,고머니 100원 가보자~!!! 갈 수 있 다,고머 100 ~!!!
151,2022.04.04 09:24:26,코갤 대표 홍금보를 소개한다 ,대표 홍금보 소개 한다
152,2022.04.04 09:24:33,오후 경주마 추천한다 니에미다 ,오후 경주마 추천 한다
153,2022.04.04 09:24:34,뚜레쥬르 공짜케익 드셈 오늘 선착순 ,뚜레 공짜 케익 드셈 오늘 선착순
154,2022.04.04 09:24:45,대장 지금 찐바닥이고 오늘 상승장아님? 의견점,대장 지금 바닥 오늘 승장 아님 의견
155,2022.04.04 09:25:23,홍금보다.BTC장 심상치않다 ㅇㅇ ㅂㅈㄷㅂㄷ,홍금 보 BTC 심상 ㅇㅇ
156,2022.04.04 09:25:30,쓰레스 183까지만 개미들 힘으로 뚫으면 나머지는 세력들이 뚫어준다,레스 183 개미 으면 나머지 세력 준다
157,2022.04.04 09:25:32,보라 입출금 제한머냐 ㅔ,보라 입출금 제한
158,2022.04.04 09:25:35,아더오늘몇까지보냐? ㅇㅇ,오늘 ㅇㅇ
159,2022.04.04 09:25:42,T코인 쓰레기 오르는 호재가 이건가? 어..?버스타고 가즈아 같은데아닌가?,코인 쓰레기 오르 호재 이 . 버스 가즈 은데 아닌가
160,2022.04.04 09:25:47,ㅋㅋㅋ 이것밖에안돼? ,
161,2022.04.04 09:25:48,대ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ운ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ지 돔황챠~!!!!!!!!!!!!!!,ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ운ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ지 ~!!!!!!!!!!!!!!
162,2022.04.04 09:25:55,스와이프 호재가 혹시 화재였나요..?,스와 이프 호재 화재 나 .
