,date,data,result
33,2022.10.11 00:33:16,뭐라도 할라고 발버둥쳐서 보바가 6일에 Tenacious Tiger 메인넷 업그레이드 하면서 가격떨어질때 이런 업그레이드 부터해서 이거저것 할라고 발버둥쳐서 결국에 오늘 가격상승에 성공한듯 금방 윗꼬리달면서 빠지긴 했지만 그래도 뭐라도 하는거 보면 보바는 결국엔 상승할거라고 본다 ,라도 할라고 발버둥 쳐서 보바 Tenacious Tiger 메인 업그레이드 면서 가격 떨어질 업그레이드 해서 할라고 발버둥 쳐서 오늘 가격 상승 성공 금방 꼬리 면서 빠 라도 보바 상승 라고 본다
34,2022.10.11 00:35:02,속보) 박호두 숏 사또 숏 ㅋㅋㅋㅋ 인간지표들 죄다 숏 가보자ㅋㅋ ,속보 박호 사또 인간 지표 죄다
35,2022.10.11 00:36:15,nft쪽으로 확장한게 컷던거같네 보바 생태계에 Seedify가 이번달안에 추가된다고 공지 뜨고 얼마 후에 슈팅 나온거 보면 Seedify가 추가되면서 INO도 가능하게 되가지고 NFT 쪽으로도 확장이 가능하게 되었던게 이번 슈팅이 나올 수 있었던 이유인듯,nft 확장 보바 생태 Seedify 추가 된다고 공지 슈팅 나온 Seedify 추가 면서 INO 가능 NFT 확장 가능 슈팅 나올 이유
36,2022.10.11 00:36:21,리플 무빙 다시는 0.52 안올거처럼 막떨구고 서서히 올리다가 어어어 하면서 0.52되면 풀롱박는다하고 박으면 다시 0.517,리플 무빙 52 처럼 떨 서서히 올리 다가 면서 52 는다 으면 517
37,2022.10.11 00:38:49,이타이밍에 추가상장만 해줬어도 코인베이스에 보바가 상장한 이후에 상장빔이 얼마 못나온게 시장 탓이 컷는데 다음 상장 남아있는곳 중에 업비트랑 바이낸스 두곳이 메인인데 오늘같은날에 추가상장만 했어도 15%가 아니라 2~3배까지는 무난하게 나왓을텐데 추가 상장 오피셜은 언제뜨냐..,타이밍 추가 상장 코인 베이스 보바 상장 이후 상장 나온 시장 상장 업비트 바이 낸스 메인 인데 오늘 추가 상장 했어도 무난 나왓 텐데 추가 상장 오피셜
38,2022.10.11 00:38:58,오늘 롱도 숏도 아님 머장 191~195 와리가리 계속 어쩌다 청산빔으로 19050또는 19750 그이상 그이하도 아닐듯,오늘 롱도 아님 191 195 와리 가리 계속 어쩌다 청산 19050 19750 이하 아닐
39,2022.10.11 00:39:42,매도벽 쌓는 ㅅㄱ 머거리 찍고싶다 올라가려하면 누르네 시봉방새,매도 머거리 올라가 누르 시봉 방새
40,2022.10.11 00:40:34,더내리지도오르지도않겠네 꼬라지가 나스닥 쌍바닥구간이라 하루종일 여기서싸우다 끝날듯 그냥 비트 오늘 -0.5~0.5사이로마감이다,내리 오르 꼬라지 나스닥 바닥 구간 하루 종일 싸우 끝 그냥 비트 오늘 사이 마감
41,2022.10.11 00:40:44,산도깨비 저 친구가 몸만 안 팔았어도 참 좋은 친구였을텐데.. ,산도깨비 친구 친구 였을 텐데
42,2022.10.11 00:44:55,크레딧 지금 들어가는거 오바지?,레딧 지금 들어가 오바
43,2022.10.11 00:45:40,나스닥 올라도 비트 힘없다 ㅋㅋㅋ 숏충이 행복사숏의 승리,나스닥 올라도 비트 충이 행복 승리
44,2022.10.11 00:47:18,리플또 매수타점 잡아야할듯 비트내려도  점점 올라간다저거 ,리플 매수 타점 비트 내려도    점점 올라간다 저거
45,2022.10.11 00:49:40,1200원 도움주실분.. 너무 추워요.. ,1200 도움 주실 너무 추워
46,2022.10.11 00:51:02,1년만에 들어온거 같은데 여전하노 ,들어온 은데 여전
47,2022.10.11 00:51:34,크레딧코인 매집 ㅈㄴ한다 쏜다 가즈아,레딧 코인 매집 한다 쏜다 가즈
48,2022.10.11 00:51:55,랠리 ㅅㅂ ㅈ같아서 걍 잔다 낼아침 깨면 결과나오겟지 ,랠리 아서 잔다 아침 결과 나오
49,2022.10.11 00:56:25,ㅇ ㅇ ,
50,2022.10.11 00:56:29,숏자리를 주네 꼬시는건가?,자리 주네 꼬 건가
51,2022.10.11 00:57:31,리플 풀발기!! ,리플 발기
52,2022.10.11 00:58:05,리플 시발 낌새가 저럴줄 알았다,리플 낌새 저럴
53,2022.10.11 01:00:32,밑에 스르릉한테 트론보내는 새끼 없길바란다 진짜 ㅋㅋ ㅋㅋㅋ,한테 트론 보내 바란다 진짜
54,2022.10.11 01:00:42,이제 리플에대해 완벽히 알았어 리플 또 롱 추세로 전환이니까 눌림줄때마다 롱쳐라,이제 리플 완벽히 리플 추세 전환 니까 눌림줄 마다 쳐라
55,2022.10.11 01:01:47,시발 비트에 전재산 올인했다 내 전재산 50만원 비트 롱 100배에 걸었다 이거 잃으면 내 인생 여기까지다,비트 재산 올인 재산 비트 100 으면 인생
56,2022.10.11 01:02:48,리플 숏4배 7000불 물렸다 시발 시발  ,리플 7000 물렸
57,2022.10.11 01:02:57,리플 들어갈준비해라 ㅋ 낮조정 밤펌핑 국룰이다 ㅇㅇ,리플 들어갈 준비 해라 조정 펌핑 ㅇㅇ
58,2022.10.11 01:03:03,지금이라도 에이다 버리고 리플다라 에이다는 차스호스키슨 사기 코인이야,지금 라도 버리 리플 다라 에이다 차스 호스 키슨 사기 코인
59,2022.10.11 01:03:10,큰거온다 17k빔 간다,온다 17 간다
60,2022.10.11 01:03:14,매억남 영상을 100번 보니 매억남 마냥 분석하게됨 근데 은근 시나리오충이 되면서 대응만 잘하면 돈이 벌리긴함,영상 100 마냥 분석 은근 시나리 오충 면서 대응 벌리
61,2022.10.11 01:03:40,스테픈 2만원 가는거 맞냐?? 가긴 가는거냐?  일본라인 협업 일본시장진출 하나보고 들어갔다가 개가치 물려있다..탈출가능하냐ㅡㅡ,스테픈    일본 라인 협업 일본 시장 진출 들어갔 다가 가치 물려 탈출 가능 ㅡㅡ
62,2022.10.11 01:05:35,폴리곤 펌핑 10분전 ㅇㅇ1,폴리곤 펌핑 10 ㅇㅇ
63,2022.10.11 01:05:36,크레딧 이렇게 버티는거 첨보네 원래 저렇게 가고 한시간만에 바로 다빼는 얘인데 이번엔 좀버티노,레딧 버티 첨보 원래 저렇 인데 버티노
64,2022.10.11 01:08:55,리플 역겨운세끼 비트 쏫아도 지혼자 또 쳐가네 시발롬 이기적인 세키,리플 역겨운 세끼 비트 아도 이기 세키
65,2022.10.11 01:11:46,하루종일 숏봤는데 아무래도 아니다 갈아탔다 ㄱㄱ 더이상 팔 사람이 없다 이제 오를 차례다 이더리움 비트코인 풀매수,하루 종일 아무래도 갈아탔 사람 이제 오 차례 이더리움 비트코인 매수
66,2022.10.11 01:13:12,어 잘못 눌러서 리플 다팔앗다;; ㅈ대따 평단 700이엿는데 ㅠ 지금 들가면 파란색 될거같은 느낌이란 말이야,잘못 눌러서 리플 ;; 대따 평단 700 지금 파란색 느낌
67,2022.10.11 01:13:36,업비트 요즘에 왜 상장도 안함? 개씨팔새끼 ,업비트 요즘 상장
68,2022.10.11 01:14:06,아 진짜 개 시발같다.. 숏 청산 당할 줄 알고 뺐더만 지금 들고 있었으면 추세선 꺽여서 수익인데 애미 개시발 ㅈ같네.. 내리자마자 추세 바뀌는거 봐라 애미 뒤진 것 같네 ㅈㄴ 시발..5퍼 처 올라놓고 청산직전에 내리니까 바로 마이나스 될때까지  떨구네,진짜 청산 당할 더 지금 으면 추세 여서 수익 인데 애미 개시 내리 추세 바뀌 뒤진 올라 청산 직전 내리 니까 마이나스    떨
69,2022.10.11 01:14:07,비트코인 = NVIDIA 3/1 토막 ㅋ,비트코인 NVIDIA 토막
70,2022.10.11 01:15:02,비트 존나 단단하네  ,비트 단단
71,2022.10.11 01:15:26,스캘핑이나 쳐야지  씨발 빼라고 힘을 줘도 못빼는데 걍 홀딩 종료다,이나 쳐야지 라고 줘도 홀딩 종료
72,2022.10.11 01:19:00,분위기 보니까 비트가 명분만 주어지면 개폭등 각인듯,분위기 니까 비트 명분
73,2022.10.11 01:22:46,롱 왜케 많이 잡냐 ㅋㅋㅋㅋ 진짜 전세계적으로 개병신들만 코인 하는듯 너희 때문에 내가 돈 번다 ㅋㅋ,많이 진짜 세계 코인 번다
74,2022.10.11 01:23:03,진지하게 비트 튀어라.. 12k간다..계속 저점낮추고있음.. 살짝 올렸다가 지금 3주째 계속 빼는중임,진지 비트 어라 12 간다 계속 저점 낮추 살짝 올렸 다가 지금 계속 중임
75,2022.10.11 01:23:37,내가 뒤도 돌아보지 말고 튀라 캣제 ㅋㅋㅋㅋ 빅쇼트라고 ㅋㅋㅋㅋㅋㅋ,돌아보 쇼트 라고
76,2022.10.11 01:23:45,가입만해도 2만원 지급하는 페이북같은앱 찾음 ㄱㄱ rr,가입 지급 페이 rr
77,2022.10.11 01:24:16,스테픈 또 간다이ㅋㅋ ㅋㅋ,스테픈 간다
78,2022.10.11 01:24:26,무적의 19kㅋㅋㅋㅋㅋ ㄴㄴ,무적 19
79,2022.10.11 01:24:28,20살 코린이의 선물일기<4일차> ,20 코린 선물 일기
80,2022.10.11 01:24:36,비트진짜 튀어라 3k간다 안갈거같지? 69k에서 19k도 안갈거 같았지? ㅎㅎㅎ,비트 진짜 어라 69 19 ㅎㅎㅎ
81,2022.10.11 01:24:52,숏충이 잘먹고 갑니다 ㅋㅋㅋㅋ 77ㅓ억19.11k에 팔아준 게이 너무 고맙곸ㅋㅋㅋ,충이 갑니다 77 ㅓ억 19 11 너무 고맙 곸ㅋㅋㅋ
82,2022.10.11 01:24:59,크레딧 손절하니까 오르네 ㅅㅂ거 ,레딧 손절 니까 오르
83,2022.10.11 01:26:19,오늘 나스닥 1만 깨지고 머장 16k간다  풀숏잡아라  아마겟돈이라고 바이든 형이 그랬다,오늘 나스닥 깨 16 간다 아라 아마겟돈 라고 바이든 그랬
84,2022.10.11 01:26:31,이오스봐라 ㅎㅎㅎ 와 저건 회복불능,오스 ㅎㅎㅎ 저건 회복 불능
85,2022.10.11 01:26:59,조가튼 리플 숏으로 150퍼먹고 롱으로 스위칭 했다 퉤,리플 150 퍼먹 스위칭
86,2022.10.11 01:29:19,방금 빔 이오스가 제일 심하노 ㄷㄷ ,방금 오스 제일 심하
87,2022.10.11 01:29:33,아 씨발 개좆같네 19214에 스탑리밋 숏 걸어놓았다 생각하고 놓고있었는데 그냥 리밋이었네,좆같 19214 스탑 리밋 생각 그냥 리밋
88,2022.10.11 01:30:21,역시 리플은 롱이 맛있어,리플 맛있
89,2022.10.11 01:30:34,크레딧 오른다 매집 다될다 가즈아,레딧 오른다 매집 가즈
90,2022.10.11 01:32:15,좋아 리플 다시 상승추세5180롱잡고 푸근하네역시난 고수야,리플 상승 추세 5180 푸근 고수
91,2022.10.11 01:32:22,의외로 얼굴 까고 유튜브 해도 리스크가 생각보다 없는거같음 게임방송을 하든 뭐 자기 치부비슷한걸 들어내는 방송을 하든 어짜피 회사생활 요즘 5년 10년 다니는것도 아니고 이직하면서 살기도 하고  자기 회사 일만 제대로 하면 유튜브 하는거 들키고 다 알아도 별 상관 없는거같음 ㅇㅅㅇ... 아니냐?? 내가 유튜브 하고싶어서 그렇게 믿고싶은건가?? ,의외 얼굴 유튜브 리스크 생각 보 게임 방송 치부 비슷 들어내 방송 어짜피 회사 생활 요즘 10 다니 이 면서 회사 제대로 유튜브 들키 아도 상관 ㅇㅅㅇ . 유튜브 어서 건가
92,2022.10.11 01:32:48,크레딧 레알이네 질목었다 77ㅓ억 ㄱㅅ,레딧 레알 질목 77 ㅓ억
93,2022.10.11 01:33:34,비트 금강불괴들어갔노 ㅋㅋㅋ씨발 나스닥쉬지도않고박고있는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,비트 금강불괴 들어갔 나스닥
94,2022.10.11 01:37:09,뺄까? ,뺄까
95,2022.10.11 01:39:41,아르고 물린애들 2월까지 기다려야될듯 ,아르고 물린 기다려야
96,2022.10.11 01:40:01,이번주 경주마 알고 있다 60% 오르는 코인미리 타놨다,경주마 60 오르 코인 미리 놨다
97,2022.10.11 01:40:42,이거 뭐냐? ,
98,2022.10.11 01:40:51,어릴 적에 케로로팡팡 해본 빗붕이들 있음??..jpg ,어릴 케로로 팡 붕이 ?.. jpg
99,2022.10.11 01:41:02,아르고 2퍼 손실중인데 나갈까?? ㅇㅇ?,아르고 손실 인데 나갈까 ㅇㅇ
100,2022.10.11 01:41:54,비트 20킬먹은 풀템올방템말파같노 ㅋㅋㅋ 존나 잘버틴다 ㄹㅇ,비트 20 올방 버틴다
101,2022.10.11 01:44:49,리프씨발 버티는거봐라 5400은 올릴거같은디 씨발년 숏치면저지랄이야,리프 버티 5400 올릴 은디 지랄
102,2022.10.11 01:49:52,테픈이형… 스테픈형 팬케잌하나 못잡는거야 ? 실망이야,스테픈 케잌 실망
103,2022.10.11 01:50:39,스테픈 바낸 빗썸 올라가는데 업빗은 떨굼 ㅋㅋㅋ업빗유저를 ㅈ으로보네 이것들이.,스테픈 올라가 유저
104,2022.10.11 01:50:38,며칠째 장이 개노잼이니 빗갤도 안오게 되는구나ㅋㅋ 잘들 벌고들 있냐? ,며칠 는구나
105,2022.10.11 01:54:11,언제 쏟을라나 디게 무섭네 곧 한 400~600불 쏟을 타이밍인데 ,을 디 무섭 400 600 타이밍 인데
106,2022.10.11 01:54:15,바이든형이 아마겟돈온다고 했다고~~~~ 다 끝났다고~~~~,바이든 아마겟돈 온다고 다고 ~~~~ 다고 ~~~~
107,2022.10.11 01:55:12,비트 언제 0k감?? 이개병신쓰레기같은거??,비트 개병 쓰레기
108,2022.10.11 01:55:47,고점에서부터 상승세 없이 일방적으로 이어진 하락. 그리고 현재 중요가격선 50% 되돌림선 19000선. 이때 나는 되돌린다에 걸겠다.며칠간 이어졌던 뚜렷한 하락추세 누구나 하락을 예상할 때 모두가 끝없이 이어지는 저점돌파의 비현실적인 환상에 젖어 있을 때 현자는 바로 이 때 매수하는 것이다.더 이상 팔 사람이 없기 때문이다. 이것이 상승 추세와 하락 추세의 한 가지 차이점이다.상승 추세는 분명할수록 자금의 유입이 늘어나면서  오래 지속할 수 있지만 하락 추세는 분명하게 오래 지속할 수 없다. 그 끝은 그냥 정지이다. 그게 아니라면?숏 스퀴즈다. It's comming.,고점 에서 상승세 없이 일방 이어진 하락 현재 중요 가격 되돌림 19000 되돌린다 며칠 이어졌 뚜렷 하락 추세 하락 예상 끝없이 이 저점 돌파 현실 환상 현자 매수 사람 상승 추세 하락 추세 차이점 상승 추세 분명 자금 유입 늘어나 면서 오래 지속 하락 추세 분명 오래 지속 그냥 정지 그게 라면 스퀴즈 It comming
109,2022.10.11 01:56:39,리플롱은 시발 무적이네,리플 무적
110,2022.10.11 01:57:53,웨이브 24시간안에 3달러 깨질것.jpg ,웨이브 24 jpg
111,2022.10.11 02:00:45,나스닥 개빠지네 ㅋㅋㅋㅋ좆쓰레기병신들 그냥 다 존나빼서 다뒤졌으면 ㅎㅎ,나스닥 빠 쓰레기 그냥 뒤졌 으면 ㅎㅎ
112,2022.10.11 02:01:08,리플  롱타라 비트 떨어져도 꿈쩍도 안하누,리플 비트 떨어져도
113,2022.10.11 02:01:27,이클 반등 씨게 올 타이밍 온듯 머지 않아 불좆양봉쇼 나올거같다,이클 타이밍 양봉 나올
114,2022.10.11 02:01:39,만스닥 안깨지면 비트도 18k까진 버팀 깨지면 뭐 17k 리테 가겠지 ,만스 깨 비트 18 까진 버팀 깨 17
115,2022.10.11 02:06:27,나스닥 9천 초반까진 빠질 듯 그때 사라  그 정도면 사도 될 듯,나스닥 초반 까진 빠질 사라 정도 사도
116,2022.10.11 02:08:12,떡볶이 철판닦아 5만원 벌어왔는데 이거 먹어도대냐... ,떡볶이 철판 .
117,2022.10.11 02:11:40,민주당은 어딜가나 문제네 ㅉㅉ에혀 ㅇㅇ,민주당 어딜 문제 ㅉㅉ에혀 ㅇㅇ
118,2022.10.11 02:12:46,메디블록 왤케 쏟냐 제발 좀 올라라 ,메디 블록 왤케 제발 라라
119,2022.10.11 02:13:03,스닥이 2시 단기바닥나왔노 ㅋㅋㅋㅋ반등드걔쟤~~~~~ ㅇㅇ1,단기 바닥 나왔 ~~~~~ ㅇㅇ
120,2022.10.11 02:13:16,이제 불장 끝났네 4개월동안 올블루 반복하겠노 ,이제 불장 반복
121,2022.10.11 02:13:35,오브스 심상치 않은데.. 탑승하자 오브스 쏜다,오브스 심상 은데 탑승 오브스 쏜다
122,2022.10.11 02:15:49,스테픈 버거형들 매수시작 ㅇㅇ,스테픈 버거 매수 시작 ㅇㅇ
123,2022.10.11 02:28:10,2주동안 시드 66% 늘렸다 ,시드 66 늘렸
124,2022.10.11 02:29:59,안경이 악세서리냐?? 안경낀 내 모습이 맘에들어 근데 내가 패션에 관심도 없고 걍 핏도 상관없이 츄리닝에 후드티만 쓰고 피부관리도 안하는 160센치 개찐따란말야 근데 알없는 안경 쓰고다니면 좀 꼴깝같아 보일까 ,안경 악세서리 안경 모습 패션 관심 상관없이 츄리닝 후드 피부 관리 160 센치 찐따 안경 다니 깝 보일까
125,2022.10.11 02:31:22,빗썸 일일차트 리셋이 몇시야?,차트 리셋
126,2022.10.11 02:33:34,나스닥 바닥구간 방어성공 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,나스닥 바닥 구간 방어 성공
127,2022.10.11 02:33:36,이오스는 25스 25원이 딱이다 25스 가즈아,오스 25 25 딱이 25 가즈
128,2022.10.11 02:34:02,13일 발표까지 횡보 ㅇㅇ,13 발표 횡보 ㅇㅇ
129,2022.10.11 02:36:29,크레딧 쏜다 ㅅ ㅅ   가즈아,레딧 쏜다 가즈
130,2022.10.11 02:42:59,이오스  1.025 롱 1.088 숏 걸어놔봐라 3배씩만 ㅎ 그럼걸림,오스 025 088 걸림
131,2022.10.11 02:44:55,초록불이 너무나 고마운 롱충이들은 개추ㅋㅋ 비트가 죽으면 내 인생도 같이 가버릴것 같은 롱충이는 개추,초록 너무나 고마운 충이 개추 비트 으면 인생 버릴 충이 개추
132,2022.10.11 02:48:07,지금포지션 기본적으로 롱을 깔고 숏은 보험으로 다른거 조금까는게 맞는듯 숏치는애들 2018년도 시즌종료 떡락빔 보고 계속 숏모아가는거 같은데 진정한 숏은 이렇게 티내지 않는다,지금 포지션 기본 보험 2018 시즌 종료 계속 모아 은데 진정 는다
133,2022.10.11 02:49:36,리플 숏충이들 스위칭 빨리해라 병신들아 ㅎㅎㅎ,리플 충이 스위칭 빨리 해라 ㅎㅎㅎ
134,2022.10.11 02:52:06,다른거 다양전인데 이클혼자 음전중이네 시발련아 빨리 펌핑처해라 뒤지기싫으면,양전 인데 이클 전중 발련 빨리 펌핑 해라 뒤지 으면
135,2022.10.11 02:54:08,나스닥 바닥만박으면 튀어오르노ㅋㅋㅋㅋ ㅋㅋ,나스닥 바닥 으면 오르
136,2022.10.11 02:54:33,빗갤새끼들이 왜 내려갈때 꽉잡아라는지 알았다 이클 16 롱인데 내려가는 속도보고 구역질날뻔했다 놀이기구탄줄 ㅆ발..,내려갈 아라 는지 이클 16 인데 내려가 속도 보 구역 놀이 기구 ㅆ발
137,2022.10.11 02:55:13,내가 탈색을 이번년도 2월인가 했을텐데 이미 탈색모는 다 자라서 잘렸겠지 ,탈색 인가 텐데 이미 색모 자라 잘렸
138,2022.10.11 02:58:06,[속보] 러시아 대사관 : 전쟁 그만하자 ,속보 러시아 대사관 전쟁 그만
139,2022.10.11 03:11:21,요새 패턴 뜬금포로 갑자기 급등함대신 급등은 아주 잠깐이고세력은 이미 고점에서 싹 텀그리고는 바로 급락이러고는 끝남개노잼즉 오를 이유도 없고그저 세력 놀이터에개미들 개털어먹기만함그러니 거래대금이 개망이지글로벌 대형호재 없이는 향후 1년 이상이 꼬라지가 이어지고 계단식으로 거래대금 계속 빠질 것임,요새 패턴 금포 갑자기 급등 대신 급등 아주 세력 이미 고점 급락 이러 끝 이유 세력 놀이터 개미 개털 그러 거래 대금 글로벌 대형 호재 없이 향후 꼬라지 이 계단식 거래 대금 계속 빠질
140,2022.10.11 03:13:34,탱보 << 얘 진짜 찐 부자임??ㅇㅇ 뭐 맨날 몇십억 몇백억 있다 하고 졸업 했다면서매주 천만원 뿌리는데 거래1소 홍보 존나 하면서 레퍼럴 빨아 먹던데진짜 졸업자면 굳이 얼굴팔고 저짓거리 안하지않나 ?ㅇㅇ 진짜모름,<< 진짜 부자 ㅇㅇ 맨날 백억 졸업 다 매주 천만 뿌리 거래 홍보 면서 퍼럴 던데 진짜 졸업 자면 굳이 얼굴 짓거리 ㅇㅇ 진짜 모름
141,2022.10.11 03:20:25,오늘은 780달러->1021달러로 마무리 20배로잡으니까 진입할때 빠질때 10달러씩까이는거 좀불편했지만 이정도면 만족해야지 ,오늘 780 -> 1021 마무리 20 으니까 진입 빠질 10 까 불편 정도 만족 해야지
142,2022.10.11 03:31:24,비트코인 리플 복구하는법 구글에 bitcoin bet xrp bet 쳐봐 ,비트코인 리플 복구 구글 bitcoin bet xrp bet
143,2022.10.11 03:33:25,여자친구 너무 고맙다  지금은 나도 어엿하지만내가 몇년을 집에만 있을때도 유일한 친구가 되어줘서 고맙다하루도 빠짐없이 나한테 먼저 연락해줘서 고맙다여자친구 집이 가난한것도 배움이 길지 않은것도 머리로는 알고있지만마음은 자꾸 여자친구랑 결혼해서 평생 살고싶다왜냐하면 내가 가진게 많은 지금이나 아무것도 가진게 없을때나더 상냥하지도 더 차갑지도 않게 늘 똑같이 대해준 사람이니까..........,여자 친구 너무 고맙 지금 어 유일 친구 줘서 고맙 하루 빠짐없이 한테 먼저 연락 줘서 고맙 여자 친구 가난 배움 머리 마음 자꾸 여자 친구 결혼 해서 평생 가진 지금 이나 아무것 가진 상냥 차갑 똑같이 사람 니까 .........
144,2022.10.11 03:34:39,알트 입문햇는데 변동성 원래 이리 쥐좃이냐? 주식만 못한데,알트 입문 변동 원래 이리 주식 못한데
145,2022.10.11 03:46:14,이시발 리플 개좆만아 잘못했다 살려도 ,리플 잘못 살려도
146,2022.10.11 03:48:34,600억 굴리는데 나도 세력이냐??? ??,600 굴리 세력 ?
