date,title,content,no
2022.08.13 00:40:06,욕심안내고 오늘은 여까지만 해야지,이번 주말도 쉬고 월욜부터 해야지  ,3228358
2022.08.13 00:43:10,오늘 내일 하지마라.,4천까지 잡고 가면된다.ㅇㅇ,3228363
2022.08.13 00:43:24,펀디 호재떳네,,3228364
2022.08.13 00:46:50,거래량 터진거 계속 하니까 돈은 많이 버는데 너무 피곤하다,그래서 이번주는 리플이랑 폴리곤 사놓고 좀 쉴란다 다들 안녕,3228368
2022.08.13 00:50:00,펀디 수상한데,트윗도그렇고,3228371
2022.08.13 00:50:58,비체인은 10프로 빔 이런거 없냐?,진짜 없는거냐?,3228373
2022.08.13 00:52:22,다들 리플,얼마에 물려있음,3228377
2022.08.13 00:53:51,시발 현물로 청산당하겠노 ㅡㅡ,ㅋ ,3228379
2022.08.13 00:59:17,이더 5년 안에 천만원 찍는거 가능?,ㅇㅇ?,3228385
2022.08.13 01:02:26,24k입갤ㅋㅋㅋㅋ,굿,3228389
2022.08.13 01:03:41,동대문 오늘 힘겨운 싸움이였다,ㅋㅋ 목아지돌아갈번했네 ㅋㅋㅋㅋㅋㅋㅋㅋ,3228390
2022.08.13 01:03:43,엔진,쿨타임 돌았다 가보즈아,3228391
2022.08.13 01:04:03,시바 앵커 더갈거깉은데 풀매수할까,어카지,3228392
2022.08.13 01:04:40,이클6만가노 ㅋㅋㅋ,ㅅㄱ,3228395
2022.08.13 01:06:38,알고랜드 드론레이싱 개지린다 진짜 ㅋㅋ,https://youtu.be/I7oF0Gr1tzs,3228400
2022.08.13 01:07:22,리플개새끼야,좀 제발 쳐올라봐 ㅆ1ㅂ년아,3228402
2022.08.13 01:07:57,부릉부릉,엔진 시동걸어 10,3228403
2022.08.13 01:08:25,어스2라고 아는애 있냐?,투자하는 사람 있음?,3228404
2022.08.13 01:08:37,나이트나 클럽 갈때 어떤 친구랑 같이가는게 좋냐??,- dc official App,3228406
2022.08.13 01:12:19,다시는 숏치지  않겠습니다 형님  한번만 봐주시오,,3228409
2022.08.13 01:12:20,동대문은 이제 끝이노?,쳐박기만하네,3228410
2022.08.13 01:15:24,코인 거래량 다 뒤졌네,,3228416
2022.08.13 01:15:51,세력들이 내 평단 아는 듯 느껴지는건,etc 내려갈거 같아서 조금 더 욕심이 나서 불타기 해서 평단 좀 낮췄음. 설마 42.9까지 지금 오겠냐고..  생각하며 만약 왔을때 생각해서 스탑로스 75프로 검. 1시간 있다 보니 딱 저 위치까지 정확히 와서 스탑로스로 날리고 그대로 아래로 처박음..이럴때마다 진짜 현타오네.. ,3228418
2022.08.13 01:16:29,개시발또말아쳐올렷네 ㅋㅋ,사기시발코인,3228421
2022.08.13 01:16:42,엑시 양전 대체 언제하냐 ㅋㅋㅋㅋㅋ,ㅈ랕노,3228422
2022.08.13 01:17:37,주식도 안해본 삼촌이 갑자기 코인판 들어왔다고 연락왔다 무섭다,ㅋㅋㅋㅋ 분할매수도 안하고 그냥 1억을 일시불로 때려박으셔서 평단 496원 이신ㄷㅔ백만원 먹었다고'좋아하시고 리플만원갈떄까지 안판다하시는데 진심으로 걱정된다.. 씨ㅡ발 삼촌 코인판뜨게하는법좀 알려줄사람 없냐.. 난 망해도되는데 가족망하는꼴은 못본다 ,3228424
2022.08.13 01:17:48,에이피엠은 좀비냐? ,시발 죽어도 다시 쳐가네,3228425
2022.08.13 01:19:03,코인 진짜 몇년하다보면 요령이 생김,안그래,3228429
2022.08.13 01:19:57,오늘드디어 gmt 선물로 수익봤다,작게 먹었지만ㅅㅂ 존나 독한 종목임,3228431
2022.08.13 01:23:00,밑도 끝도 없이 기어올라오는 코인들 역겹다.,aave etc 계속 밀어올리네.. 어차피.상승장도 안 할거면서 계속 위로 바득바득 올리는 척하다 박을때는 수직 낙하할 거면서.. 세력들이 가지고 노는거.다 보인다. ,3228436
2022.08.13 01:24:32,디씨 놀라운 사실을 알아버림 진짜로 ㅋㅋ,20살 30살 40살 모두 빚만 없음 된대 20살 잔고 22만원 30살 1억 40살 5억 제시했는데 다 빚만없음되지 라는 답변이 진짜 ㅈㄴㅈㄴ많음 ㅋㅋ 예상되는 이유 1) 개엠생들이라 진짜 빚만 없길 바라는 새끼들이다. 2) 마음씨 따듯한 친구들이 하는 커뮤니티다. 3) 급뚜~학식새끼들이라 별 생각이없다. ,3228439
2022.08.13 01:26:10,코인 6개월차 느낀점,초반에는 절대 고배율 x(몸이 느끼기까지 3개월)손절 규격을 정하고 손절은 필수적임(몸이 느끼기까지 2개월)절대 매수하고 퍼질러 자는게 X(이건 ㅈㄴ 늦게 느낌ㅋㅋㅋ)진짜 이거 다 사람들이 말해서 알았는데 해보기 전까지 대가리 작살나야 아는듯 ㅋㅋㅋㅋ ,3228442
2022.08.13 01:26:35,비트 이거 대 폭락 하겠다,나스닥 과 같이 롱 익절 하고 소액 숏 ,3228443
2022.08.13 01:27:59,카시오 + 박스터 vs 롤렉스 + 씨클래스,닥전아니냐,3228444
2022.08.13 01:29:45,29살 통장에 정기예금 3억2천 있다,내년 중순에 이자만 750만원 들어온다,3228446
2022.08.13 01:32:16,5년전 빗썸으로 코인 시작헀는데,업비트 코인원 다 했는데 못하겠더라익숙하지 않아서 계속 말리더군외국 거래소는 영어 몰라서 시도도 안한다,3228453
2022.08.13 01:33:05,이클 자러가도 되냐?,,3228454
2022.08.13 01:33:43,24k 특),허벌임,3228457
2022.08.13 01:36:14,대황제 시황제 갓진핑 형님 제발 미사일 하나만 쏴주십쇼,저는 공산당의 개입니다 평생 충성하겠습니다. ,3228461
2022.08.13 01:40:22,스시녀 옷 벗기고 섹스해서 보지자궁에 사랑의 정액을 사정해야하는 이유,1.애니메이션 캐릭터처럼 눈 크고 예쁘고 귀엽고 얼굴이 깔끔하다.2.애니메이션 캐릭터처럼 더치페이 잘해주고 사랑스러운 애교 자주 떨어주고 남자친구에게 헌신적이고 가정적인 여자이다.3.애니메이션 캐릭터처럼 몸매가 날씬하고 가슴이 크다.4.애니메이션 캐릭터처럼 핑보핑두이고 보지와 가슴에서 향기가 난다.5.애니메이션 캐릭터처럼 목소리가 깜찍하고 사랑스럽고 귀여운 느낌이 난다.6.애니메이션 캐릭터처럼 온화하고 이해심이 많다.7.애니메이션 캐릭터처럼 요리를 잘하고 아침마다 맛있는 도시락을 챙겨준다.,3228466
2022.08.13 01:40:50,코인 복귀할려고 하는데,코인 좀 올랐노 ㅋㅋ 그래서 숏 언제 잡으면되냐? ,3228467
2022.08.13 01:42:25,굿바이 키미노 운메이노 히토와 보쿠쟈나이,츠라이케도 이나메나이,3228470
2022.08.13 01:44:05,이포 모냐.. 씨발,유의라서 아까 안탔는데,3228473
2022.08.13 01:45:22,진작에 3~5배로 할 걸,머리말: 2022년_73kg 에서 닉네임 변경(실베 보내지 마),3228475
2022.08.13 01:48:21,이클은 9월 이더 2.0 업뎃까지 홀딩해도 되지않나,악재가 아예 없는데 ,3228479
2022.08.13 01:50:09,광고충들이 갤러리 다 망치네 ㅋㅋㅋㅋ,어휴 역겨운 놈들,3228482
2022.08.13 01:52:16,업비트 점검 아닌데 왜 점검이라함??,거래는 다 되는거아님??,3228486
2022.08.13 01:52:38,텔ㄹㅓ 저쉑언제뒤짐?,ㅇㅇ,3228488
2022.08.13 01:52:47,26살 돈벌이 ㅁㅌㅊ,,3228489
2022.08.13 01:53:12,광고 삭제 전문 부매라도 여럿 뽑아야 할 듯. ,머리말: 2022년_73kg 에서 닉네임 변경(실베 보내지 마),3228490
2022.08.13 01:54:00,숏쳤는데,,3228492
2022.08.13 01:54:29,앵커시발련이진짜,아개열받네,3228494
2022.08.13 01:57:18,플로우 쭉쭉 빠짐 ㄱㅅㅋ,개꿀 개꿀~,3228499
2022.08.13 01:57:57,숏충이들아 니어가 ㄹㅇ 숏치면 돈복사임,얘 비트횡보할때 오르고 비트오를때 떨구고 비트 떨굴때 더 떨굼 ,3228500
2022.08.13 01:58:03,이포 씨발새끼 낮에 달에 가겠는데..,이거 뜬금 없다,3228501
2022.08.13 02:00:39,trb하방이긴하겠지,근데 위로 한번쏘고 하방일거같아서 문제지..,3228504
2022.08.13 02:00:48,한국 주식은 왜 선물거래 막았을까,와이? ,3228506
2022.08.13 02:02:49,산도깨비 저 친구가 몸만 안 팔았어도 참 좋은 친구였을텐데..,,3228509
2022.08.13 02:03:33,코인때문에 기분 안좋았는데,순풍산부인과 박영규땜에 개그치 웃었네ㅋㅋㅋ,3228510
2022.08.13 02:06:43,Moxy nft이게 뭐임,ㅇㅇ 뭐임?  제곧내,3228514
2022.08.13 02:10:17,빗붕이들 잘 자~~~~~~~~~~~,,3228518
2022.08.13 02:15:31,자유롭게 살기엔 돈이 부족하고 돈을 벌기엔 내가 너무 게으르다.,그렇다고 내가 게으르기만 한건 아닌데. 여기저기 디씨하며 시간보내고 쓸데없이 낭비하는게 문제인가 싶다가도 그건 내 취미고 생활이고 일부이지 않을까 생각하면서도 흠.. 뭔가 막막하고 생각은 많고 혼란스럽고 정리는 안되고 개병신같은 군대가라는 애새끼들 대가리는 쪼개고싶고 잔고 22만원 개거지 20살 울고싶다 ㅇㅇ ,3228525
2022.08.13 02:17:23,29살 여자가 가족이랑 연끊고 혼자사는거 많이 힘들겠지 ??,가족들이 좀 심하게 왕따시켜서 혼자 독립하려고함..근데  솔직히 혼자살면서 사회에 나가서 만나는 생판 남들도 만만치 않을것같은데...이번년도는 죽어라 일만 다녀서 누구하고 엮일일 없긴할거같은데.  혼자사는거 괜찮을련지 걱정이네...,3228528
2022.08.13 02:17:59,3억이 3일만에 11억 됐네...JPG,이더로 시원시원하게 벌어가네,3228531
2022.08.13 02:19:36,유니파이 대체 뭐냐,숏들어가자마자 쏘는건 전통이냐? ,3228533
2022.08.13 02:19:46,이포스 매집기간보소,달나라가겠네지폐각,3228534
2022.08.13 02:23:19,이건 뭔 정신나간 코인임?,,3228538
2022.08.13 02:24:20,일찍독립해서 일하고 결혼일찍한 친구 부럽네...,그친구는 싹싺하고 사회생활이라도 잘했지만 나는 사회성도없고...남자도없고 인기도없고..비트코인수익도 소소하고..,3228540
2022.08.13 02:24:47,남자 심리좀,맞선남과 지난주 일요일에 맞선 봤고 일요일날 카페에서그남자가 저보고 돌아오는 금요일(오늘) 저녁에 또 보자고 하더니그날 (일요일) 카톡이후 추가적 연락은 아예없는건 뭔 생각이죠,3228541
2022.08.13 02:27:50,인생은 도대체 뭐냐?? 뭐해야 잘 살았다고 하는거냐??,공부하고 노동하고 돈벌고 옷사고 옷입고 맛있는 음식먹고 주식하고 집사고 동물 키우고 커피 먹고 햄버거 먹고 김치찌개 먹고 감자튀김 해먹고 술먹고 취하고 담배피고 딸치고 사랑하고 이혼하고 책임지고 자고 똥싸고 디씨하고 게임하고 영화보고 드라마보고 알려지고 사랑받고 미움받고 상처주고 억울하고 차사고 차박고 옷버리고 비맞고 눈사람 만들고 합리화 하고 피해주고 피해입고 고기먹고 때리고 결심하고 좌절하고 열심히 살고 자괴감 느끼고 행복하고 응원하고 흥분하고 낭비하고 뭐 이런게 인생이냐?? ,3228549
2022.08.13 02:34:34,지켜주지 못했다...jpg,그때 롱 못잡게 했어야 했는데,3228557
2022.08.13 02:35:14,롱 물량 슬슬 올라오는데...jpg,슬슬 롱 청산 시원하게 빅쇼트 가볼까너는 지금 사정권 안에 있어,3228560
2022.08.13 02:35:17,학대받거나 왕따당하고 힘들게 산 사람은 똑같이되냐??,내가 부모랑 가족한테 진짜 자살을 시도할정도로 심하게 학대 당하고 자라왔는데 나는 부모가 되면 절대 그러지말아야지 하고 항상 다짐하면서 살았음 올바른 마인드를 가진 부모가 될려고 항상 마음먹는데 이거랑 상관없이 학대당하고 살아왔으면 저절로 자기자식을 학대하게됨?? 거울 유전자 무섭노..,3228561
2022.08.13 02:38:36,주식 1년 존버 결과.jpg,,3228565
2022.08.13 02:41:33,한번 더 크게 쏟잔다...jpg,여기서 한번 엎고 싹 죽이고 다시 올라가는거야그리고 거기서 한번더 싹 죽이고이거를 반복해야 노동의 가치가 높아진단말이야.,3228570
2022.08.13 02:41:48,이런 남자 폭력성 있어보임?,,3228571
2022.08.13 02:41:52,몇시간째 꼼짝을안하노,쳐내리던가 오르던가 해아 쫌,3228572
2022.08.13 02:42:41,엥 내글 누가지움 ??,내가 멀 잘못했다고.??;;,3228575
2022.08.13 02:42:43,형들... 메타마스트 슬리피지 해킹 형들도 조심... 남은 코인 살리는법,메타마스크에 이더 입금만 하면 바로바로 빠져나감 ㅋㅋㅋ 모르고 가스비 때문에 몇번 입력하다가 빡쳐서 메타마스크 고객센터 채팅상담 했는데무슨 슬리피지 해킹이라고 기술지원팀 티켓끊어주더라남은 코인 200만원가량 있는데 가스비를 넣을수가 없움 넣으면 진짜 1분뒤에 바로 호로ㅅㄲ 지갑으로 바로 빠져나감가스비를 넣을수가 없는데 이거 어떻게 출금하는 방법이나 브릿지로 수수료 있는걸로 충당하거나 이런방법 혹시 아는 형님 좀 알려주세유,3228576
2022.08.13 02:42:50,스타킹?,https://youtu.be/Ru3JBOg--JI,3228578
2022.08.13 02:46:58,조만간 크게 쏘는 코인,,3228583
2022.08.13 02:48:01,ㅋㅋ,ㅋㅋㅋ,3228585
2022.08.13 02:48:34,크로노스 사십쇼 방독면 챙기십쇼,,3228587
2022.08.13 02:49:26,먼가 왠지 이제는,크레딧코인 쏠거같은데 예감상,3228589
2022.08.13 02:50:57,회사 과장님 여지껏본 한국남자중에 젤 착한거가틈,29년동안 조선 살면서 봐온게 다혈질에 성격 급하고 욕쟁이게 길거리 가래침 헛기침 담배 허세충 남자들이였는데  이번에 새로 들어간 회사 과장님은 뭔가 넘 착함 가식인지 원래 성격이 착한건지 모르겠다만길거리에서 허세 한남들만 보다가 유니콘 본 기분임말투도 다정하고 사근사근하고 근데 만만한 성격은아니고 똑똑하고 냉철함 일도 잘하는것 같고 이정도면 여친 당연히 있겠지 ?? 카톡프사에는 여자사진 없긴한데 당연히 있겠지 ?? ㅠㅠ 흑 부럽다 여자...,3228591
2022.08.13 02:51:43,에이브 사십쇼 라면 챙기십쇼,,3228593
2022.08.13 02:52:31,ㄹㅇ 내일 9시에 가는거,벨라랑 크레딧 둘중한개는 올라갈꺼같네,3228596
2022.08.13 02:52:42,이제 횡보장 시작인가 . .,이제 횡보장 시작인가 . .,3228597
2022.08.13 02:52:43,코인도 자네?,코인도 잠을 자는구나,3228598
2022.08.13 02:56:31,남자가 여친한테 이렇게 말하는거 뭐임,남자가 여자보고 클럽다녀도 되냐고 물어봤는데여자가 상관없다고 다녀도 된다고 하니까남자가 서운해하는거 뭐임,3228605
2022.08.13 02:59:54,차트갤러리는 머하는곳임?,?,3228613
2022.08.13 03:02:49,무슨 글 하나 볼라하면 삭제된글이라고 나오노 ㅋㅋㅋ,십망갤 다됏네,3228618
2022.08.13 03:05:36,트와이스 ㅈㅅ 진짜임? 저쪽에서 난리났던데,,3228621
2022.08.13 03:07:49,뭐 이런 24k도 아니고 23k도 아닌 애매한 자리서 비비노,기분 좆같노,3228624
2022.08.13 03:09:04,이제. 대가리만 들면 숏 나오겠다,ㅋㅋㅋ오늘 금요일 이다. 주말은 개 떡락 ,3228626
2022.08.13 03:09:23,소개팅 밸런스 어떰?,누가 더 아까움?남자 서강대 공대28살 대기업다님외모 ㅍㅅㅌㅊ성격 집돌이여자성신여대24살 리포터 하는중미스코리아지방대회 상탐성격 집순이,3228627
2022.08.13 03:12:40,남자 심리좀,맞선남과 지난주 일요일에 맞선 봤고 일요일날 카페에서그남자가 저보고 돌아오는 금요일(오늘) 저녁에 또 보자고 하더니그날 (일요일) 카톡이후 추가적 연락은 아예없는건 뭔 생각이죠,3228633
2022.08.13 03:17:11,지인이 하는데 청년페이가 뭐냐? 사기같은데 아닌가,상장했다는데 맞음?본인 비트코인 전혀 모르고지인이 한다는데 뭔가 검은돈 만지는 것 같아서여쭤보러 들어왔음,3228640
2022.08.13 03:17:56,24.9찍고 내려오고 지금 다시 올라간다 해도,24.2-3정도 봄숏 잡을놈들 이쯤에서 손절 잡고 풀숏 들어가도 좋을 듯. 일년 52주.   52번 주말동안딱 6번 상방이었고. 나머지 하방 내지 떡락,3228641
2022.08.13 03:19:25,남자말 의미좀,아는 형이 나보고 내가 어릴때 너처럼 행동했는데생각해보면 되게 매너없었구나 생각이 들어서 지금은 조심한다이러고어떤 여자에게 내가 억지로 번호따니까 싫다는데 보내줘야지그런걸 왜 억지로 따고 그러냐.. 라고 이야기함날 어케생각?,3228644
2022.08.13 03:20:32,형님들 헌트 최고점 708물렸는데 진짜 제발 도움좀..,시드 요 두달간 -50퍼돼서눈돌아서 들어갔는데또 물렸습니다제발 버텨야하나요?..,3228645
2022.08.13 03:24:48,희망론자들이 말한 것 처럼 비트코인은 이제 디지털 금이 됐네,미동도 안 하고 24k에 머물러 있는거보면이제 희망론자들이 말하던 목표가 달성된 거 아님?,3228650
2022.08.13 03:26:53,어거,어거지로 올린다봐라,3228653
2022.08.13 03:28:10,남자 심리좀,맞선남과 지난주 일요일에 맞선 봤고 일요일날 카페에서그남자가 저보고 돌아오는 금요일(오늘) 저녁에 또 보자고 하더니그날 (일요일) 카톡이후 추가적 연락은 아예없는건 뭔 생각이죠,3228657
2022.08.13 03:32:27,주말 경주마 답나왔다,이캐시 비토 ,3228661
2022.08.13 03:34:45,머장 간다 안심하고 잔다 이제,휴 이클도 가자 ,3228664
