date,title,content,no
2022.10.04 00:55:19,이미 타이밍 지나간건가,보바가 코인베이스 상장하고나서 크라켄이랑 크립토 연속으로 상장했는데도 폭락장이라 조금 오르고 빠졌는데 이번달 상승장 나온다고 쳐도 이미 타이밍 놓쳐서 상장빔은 기대해볼 수는 없는거겠지?,3456497
2022.10.04 00:55:29,오늘 18k갑니다,최소 18.6k최대 17.8k,3456498
2022.10.04 00:56:32,연준 요약,닥치고 숏잡아 ㅋㅋ,3456499
2022.10.04 00:58:21,핵전쟁 임박...실물 든 놈들은 잠 자지 마라~,이번주가 고비다~푸틴이 핵단추 누르는 순간 -90%다한순간이다...실물 든 놈들은 잠자지 마라....자다가 얻어맞으면 어쩌냐~실물 던진 놈들은 편히 자도 된다~,3456500
2022.10.04 00:58:23,LIT 펀딩피 -2.5% ㅋㅋㅋㅋㅋ 10배치면 25퍼 걍 수익 ㅋㅋ미쳤노,ㅋㅋㅋㅋㅋㅋ,3456501
2022.10.04 00:58:46,상승장에 맞춰서 호재도,오늘 그렇게 기다리던 상승장 오랜만에 나왔는데 때마침 멀티체인 런치패드 Seedify가 이번 달에 보바 생태계에 출시되는 호재도 뜬거 보면 보바 재단측에서 일부러 차트 상승시킬라고 타이밍 맞춘거 같지 않음?,3456502
2022.10.04 01:00:15,lit떡상,오우 ,3456503
2022.10.04 01:00:33,잘 찾아온거 맞나요?,이더리움 상승분보다 레이어2 떨어진 놈들 줍하는게 더 낫다는데 잘 찾아온거 맞나요?그럼 op 아니면 boba인데 이왕이면 가격 존나게 떨어진 boba 갯수 모으는게 계산적으로 맞는 것 같은데 ㅋㅋㅋ,3456504
2022.10.04 01:01:45,내인생 최고의 게임 오버워치 1 오늘 섭종 안녕,https://youtu.be/6OtNFeIlk5E,3456505
2022.10.04 01:01:54,응 그냥 주우면 됩니다,내가 물려서 그런거 맞는데 ㅅㅂ 이새키는 끝까지 물탈꺼다BOBA <<<< 레이어2인데 tvl 순위 유지해주는 놈..옵티미스틱인데 영지식까지 하이브리드로 갈 놈...튜링 연산으로 기술력은 그래도 최고인놈...,3456506
2022.10.04 01:04:05,리플 지금 숏타면 되냐?,너무나 숏자리인데,3456507
2022.10.04 01:04:25,리저브 숏 확정, LIT 롱  RSR 숏 10배씩 올라타봅니다잉,3456508
2022.10.04 01:06:06,연준 기조는 여전히 매파적 ㅋㅋㅋㅋㅋ,기대감으로 올린 상승분 다 반납해야겠제?,3456509
2022.10.04 01:06:11,지금 좀 상승했다고,오늘 보바 좀 올랐다고 만족하는 흑우 형들 없제? 이더리움은 이제 0단계 출시한거고 앞으로 1단계 2단계 개발도 남았는데 pos 지원하는 레이어2인 보바는 앞으로도 꾸준하게 매수세 들어올 수 밖에 없는 환경 아니겠누? 그냥 잠시 소나기만 피해간단 마인드로 존버간다,3456510
2022.10.04 01:06:49,풀매수 했다,이건 무조건 오른다,3456511
2022.10.04 01:07:40,디씨에 인생 망했단 꾸준글 2년동안 쓰는놈 얼굴을 볼수있는 기회가 있을겨,,3456512
2022.10.04 01:08:20,이번달은 괜찮겠지?,어제오늘 알트장이 이틀연속 반등하는 모습 보니까 이제는 큰 급락이 오지만 않으면 바닥은 찍은걸로 봐도 될거같은데보바도 이번에 멀티체인 런치패드 Seedify가 이번달 말에 추가 된다고 했으니 호재도 있겠다 이번달은 다리좀 뻗고 자도 되겠지?,3456513
2022.10.04 01:09:29,테슬라 지옥가는데..,나스닥 우야노.. ㅋㅋ,3456514
2022.10.04 01:10:01,아이씨발 boba 홍보좀 그만해 개씨발벌래씹새끼야,아무도안사 그 씨발쓰래기코인 애미뒤진씨발년들아제발 아가리좀 닥치고있어 엄마아빠 뒤진티내지말고씨발개좆같은새끼들아,3456515
2022.10.04 01:11:48,새벽에 떨굴거라 현금화해두고 자러감,ㅇㅇ,3456516
2022.10.04 01:11:49,핵전쟁 나도 상관없는이유,,3456517
2022.10.04 01:12:09,근데 이거 토큰은 줌?,옵티미즘 추가 미션 하다가 문득 생각든건데보바 얘는 레이어2 네트워크 이용한걸로 토큰 에어드랍 아직 뿌린적 없지 않음?이거 주면 ㄹㅇ 대박터지는 사람들 많을텐데,3456518
2022.10.04 01:12:24,진짜 기다리고 기다리면 매달 내가원하는기회  오긴오네,다른거 오른다고 부러워말고 내꺼만 기다리면매달 30%수익은 가능할듯..,3456519
2022.10.04 01:16:03,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ채굴충 꼴좋다 메롱,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그러게 누가 채굴하랫냐?응 개꿀띠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ망하는거 보니 개좋넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ메롱 약오르지? ,3456521
2022.10.04 01:17:13,비트 덜 망했네,그래도 무적권 1-2분 간격으로라도 글이 올라오네 한시간에 하나씩 올라오던때가 시작이었는데 ,3456522
2022.10.04 01:18:36,솔직히 지금 핵전쟁 심각하긴 함,교황이 푸틴한테 경고주고나토 사무총장도 경고주고근데 이게 사실 아무런 의미가 없는게푸틴이 원하는 그림임우크라 차라리 러시아에 굴복하는게 나은데 우크라 고집부려서 결국 나토 가입하게 되면 우크라이나 물속에 빠지기 전에 다른 나라 바지끄덩이 잡고 같이 뒤지겠다는거임결국은 우크라이나는 러시아에게 점령 당할거고나토는 러시아에 빌미를 제공함으로써 결국엔 러시아는 나토 국가를 차례로 큰 전쟁의 원인을 제공했다는 핑계로 전쟁하게 될거임사실 이것은 푸틴이 의도한것이고 푸틴이 우크라이나 전쟁을 질질끌게된 이유가바로 나토를 끌어드리기 위한 목적임애초에 푸틴은 우크라이나가 아님 우크라이나는 거쳐과는 정거장 같은거 근데 나토가 가입함에 따라 러시아는 영토확장을 발칸반도로 확장이 가능하기 때문에핵전쟁도 불사하겠다는것이며전전날 푸틴의 발언 또한 결코 허세가 아니라는 뜻도 일치함때문에진짜로 핵 쏠 가능성 80% 이상이다 참고로 나는 자칭 글로벌 외교 분석 전문가임난 푸틴이 전쟁할거라는 것도 예측했고 백신이 개병신이라는것도 예측해서 미접종함코인으로도 14억 벌었으며 나는 혜얀이 개씹오지는 시대의 현자라고 보면 됨 이번에도 개적중 할거라 예상함인도에 아비야난드가 있다면 한국엔 내가 있음,3456524
2022.10.04 01:19:09,테슬라 점마 어디가노;;?,ㄹㅇ,3456525
2022.10.04 01:21:17,리플 음전 ㅋㅋㅋ,ㅇㅇ610원에서 애가리 벌리고 있을께..,3456526
2022.10.04 01:24:11,리플 튀어라 그냥 꽂는다 이제,파멸차트각 ,3456527
2022.10.04 01:27:49,에라이 씹스캠 코인은 나스닥보다 변동성 없노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3456529
2022.10.04 01:28:37,핵전쟁이 별거아닌 이유,,3456530
2022.10.04 01:32:55,펀딩비를 8시간마다 주는거잖아,그거 딱 정각에 1초만 들고 있어도 주는거냐? 최소 몇분전까지 보유해야된다 그런거 없음? ,3456531
2022.10.04 01:33:18,LIT 말아올린다잉,가보자 ,3456532
2022.10.04 01:33:45,비트 숏 가보자,가부좌 ,3456533
2022.10.04 01:34:38,산도깨비 저 친구가 몸만 안 팔았어도 참 좋은 친구였을텐데..,,3456535
2022.10.04 01:35:12,러시아 뭐그리 잘못했다고 ,,3456536
2022.10.04 01:36:58,[외신속보] 러시아 전술핵 사용 추정,,3456538
2022.10.04 01:37:39,형들 메타마스크에 이더리움 보냈는데, 받자마자 다른주소로 보내짐;; 이거 어케 해야됨? 나 ㅈ된거임?보낸적이 없는데;;0x010aFf8813a00440EB1e10c37206417f438afeDa 여기로 보내졌다는데,3456539
2022.10.04 01:40:30,젊음 하나로 패널티 싹다 압도 가능하냐 ㅇㅇ??,지금 나한테 걸린 패널티가 도박중독 빚 150만원 지잡대 ADHD 키 160 씹돼지 잔고 12만원임. 이거 20살 하나로 복구가능?? ,3456541
2022.10.04 01:40:59,푸틴이 핵 전쟁을 만들게 될경우 비트코인 가격,시대의 대천재인 내가 코인을 접은지 2년된 이유는 여러가지중 하나가 바로 전쟁이었음결국엔 푸틴은 전쟁을 시작했고그에 맞춰 비트코인도 조정을 받았음내 예상은 늘 틀린적이 없었고 합리적인 분석에 의한 점이기 때문에 적중률이 상당히 높음어쩄거나 내 개인적인 생각임인점 알아두길 바람내가 보는 비트코인가격은 지금 가격에서 더 떨어져800만원대까지 내려 올 수 있단거임그땐 매수 찬스임이글 본사람은 엄청난 행운아 ㅊㅋ,3456542
2022.10.04 01:42:45,숏보다 롱이 더 쉬운 이유:,60분 봉으로 봤을때 한시간에 10%이상 올라가는 코인들은 수도없이 봤는데반대로 한시간에 10%이상 내려가는 코인은 손에 꼽을정도로 못봤음,3456543
2022.10.04 01:42:50,장 존나게 재미없네 시발것,변동성 개좆도없네 ,3456544
2022.10.04 01:43:08,러시아가 핵을 쏘던말던 무슨상관이냐?,,3456545
2022.10.04 01:44:40,19500못뚫는다?,사실상 끝났다고 본다 ㅋㅋㅋㅋㅋㅋㅋ 잘가라,3456547
2022.10.04 01:47:14,본인이 레버10걸고 10%만 먹고 나온다면 롱자리만 물색하셈,10배니 10퍼만 올라가도 100% 먹는거다이것도 오래 걸리는게 아니라 보통 한두시간 안에 결판나서 금방 치고빠지기 용이함,3456548
2022.10.04 01:49:04,아무래도 요즘 추세가,요즘은 매매로는 거의 수익보기가 힘든 장세이다 보니 장투하는 사람들도 리스크 관리 하려고 웨일핀 같은 플랫폼 많이 사용 하는듯 나도 이번에 웨일핀에 코인들 예치해 뒀는데 이자 잘 박히니까리스크관리하기가 좋은듯,3456549
2022.10.04 01:50:00,사람이 돈이 없으니까,정신이 이상해지는 것 같다,3456550
2022.10.04 01:50:29,숏 다꼬셨으니까 쏘라고,비트 개쉐이야 ㅗ,3456551
2022.10.04 01:55:18,국토대장정 노숙하면서 하는거냐?? 어떻게 하는거냐,얼마나걸리지 1달걸리나?? 노숙하면서 해보고싶어 ㅇㅅㅇ 길에서 자는거지 수풀에서  에반가?? 20살 패기로 ㅂㄱㄴ?? ,3456553
2022.10.04 01:58:19,핵전쟁 나기 직전에 숏걸면 코인떼부자 아니냐,ㄹㅇ 미사일 가지면 비트코인 떼부잔데 그걸모르누,3456555
2022.10.04 02:00:45,폴 리 곤 황 리 곤 타라 초대형호재 장난아니다 ㅋ,ㅇㅇ,3456556
2022.10.04 02:02:28,상승장 오는거임?,머장 차트 좋아 보이는디 슬슬 보따리좀 풀어볼까?우선 최근에 에버스케일이 재단 설립도 하고 본격적으로 프로젝트들 많이 띄워주길래 사뒀는데 이번에 한번 크게 펌핑 올 삘이다 이거 ,3456557
2022.10.04 02:03:51,유튜브하면 취업할때 지장있냐?? 일반적인건 좀 아님.,예를 들자면 게임 방송을 해서 마구마구 소리를 지른다거나 하는데 현실에선 안그럴거 아냐. 근데 그런 방송을 하면 일반적인 회사에서는 내쫒기겠지?? 현실에선 안그래도 ㅇㅅㅇ ,3456558
2022.10.04 02:04:03,갠적으로 롱자리는 저점횡보때 잡아서 존버하는거 보단,한번에 10%이상 장대양봉 뜨는 코인 찾아서 탑승하면 됨한번 올라가면 몇시간동안  그자리에서 횡보하거나 또는 절반정도 떨어지는데그 후에 어쨌든 높은확률로 다시 10%이상 장대양봉 나오거든?그러니까 장대양봉 첫 스타트끊는 코인만 잘보면 되는거임 하루에도 1~3개씩 보일정도로 아주 흔함컨디션 좋으면 두세탕 뛰면 됨  보이는 족족 올라타라 물론 장대양봉 한개만 올리고 바로 떨어지는것도 있겠지 근데 그런 확률보다 한번 더 쏘는 확률이 훨씬 더 높음  속는셈치고 쥐좆시드로 한번 해봐라 하다보면 감 올거임ㅋㅋ,3456559
2022.10.04 02:11:01,이유는 알고 쳐맞자,도대체 왜 오르냐,3456560
2022.10.04 02:11:14,리플 롱 자도 됩니까?,겁나네,3456561
2022.10.04 02:12:21,아 시발 무빙 좃같네 정말,이도저도 아니고 시발새끼 진짜하아..이러다 매수치면 하락가고 관망하면 또 더 올라가겠지CCTV달아놓은 것도 아니고 진짜 하나를 못맞추네..빅쇼트 온다고 설레발치던 유튜버들 또 말바꾸겠지,3456562
2022.10.04 02:13:01,변변찮은 직장인 할거면 상관없겠지만 하이커리어 할거면 행동조심해야되지??,코딩 공부중인데 개천재라  아마 네카라쿠배 대학 졸업하면 들어갔다가 구글이나 애플 들어가려고 생각중인데 혹시 취직할때 내가 지금 인터넷방송으로 술먹고 게임하다 샷건도 치고 하는 모습들이  감점요소로 크게 작용하여 합격할것도 인성에 문제 된다고 판단하고 불합격 될일이 있을까... 현실에선 안그러고 방송에서만 그런다 했을때... ,3456563
2022.10.04 02:18:53,이건 못올릴같다,다음 기회에 다시오세요,3456564
2022.10.04 02:22:22,RSR도 쏟기시작하고 LIT도 말아올리네,드가자,3456565
2022.10.04 02:24:10,찐반 가즈아,ㅇㅇ,3456571
2022.10.04 02:24:24,ㅡㅡㅡㅡ빅ㅡ롱ㅡ트ㅡㅡㅡㅡㅡ,찐반이니 ㄷㄷㄷ,3456573
2022.10.04 02:25:08,코인하면서 느낀점,피는 몸속에서 용솟음치고 가슴은 들먹거렸다.그것은 정말 달콤하면서도 우스꽝스러운 것이었다.나는 줄곧 겁에 질려 손절을 기다렸다.그리고 모든 것에 놀라움을 느끼면서 끊임없이 무엇인가에 대해 마음의 준비를 하고 있었다.가상화폐는 언제나 같은 환상의 주위를 빠른 속도로 맴돌면서 장난을 쳤다. 나는 깊은 생각에 잠기기도 하고 슬픔에 젖기도 하고 어떤 때는 눈물을 흘리기까지 했다.나는 돈벌면 안되냐 시발련들아,3456578
2022.10.04 02:25:48,야 씨 lit수수료 2.5퍼인데?,리플은 0.0017퍼고 루클도 0.01퍼인데lit 2.5퍼ㅋㅋㅋㅋ5배 걸었더니 원금에 10퍼는 일단 수수료 내고 시작했다8시간 지나니까 12퍼 가져가고 청산가도 0.913에서 0.891 돼서 청산당했는데? 이거 미친거냐ㅋㅋㅋㅋ,3456579
2022.10.04 02:27:22,19.2k 저점이라고 잡으라햇제?(인증),,3456580
2022.10.04 02:30:48,lit 롱 드가자,lit 롱 드가잨ㅋㅋㅋㅋ짐 숏 펀비 최대고 5배만 들가도 펀비 먹고 나옴 개꿀,3456581
2022.10.04 02:31:03,자 ~ 나스닥 쌍바닥구간 계속반등옵니다이 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,3456582
2022.10.04 02:33:48,숏은 이럴때 치는거다 대가리를 쪼갠다는 마음으로,풀숏가자,3456583
2022.10.04 02:35:15,애이다는 이제 리플한테도 쳐발렸네,김치코인보다도 못함 ㅋㅋㅋ 개잡코도 먹여주고 탈출각 한 번은 주는데에이다 왜 이럼? ㅋㅋㅋ,3456584
2022.10.04 02:44:25,니들이 다 아는 악재가 악재냐?,뻔히 보이는대로만 따라가면서 지들이 똑똑한 줄 아노 ㅅㅂ ㅋㅋㅋㅋ ,3456585
2022.10.04 02:45:05,유튜브하면 취업할때 지장있냐 ??,예를 들자면 게임 방송을 해서 마구마구 소리를 지른다거나 하는데 샷건을 칠순 있어도 현실에선 안그럴거 아냐. 반사회적 성향을 마구마구 표출하여 사회에 영향을 주는 수준이 아니라면 취직에서 크게 지장은 없냐?? 위에 저정도는?? ,3456586
2022.10.04 02:45:07,갑자기 입꼬리랑 텐션 올라갔으면 개추 ㅋㅋㅋㅋㅋ,ㅋ,3456587
2022.10.04 02:47:01,비트 숏 힘을내,요 슈퍼파월~! ,3456588
2022.10.04 02:47:15,롱숏투표,지금 포지션만 사실,3456589
2022.10.04 02:50:18,리저브 숏 개달달하네ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘 너무 배터지겠다 진짜lit롱 rsr숏 롱숏 한번에 다 발라먹고있음ㅋㅋ,3456591
2022.10.04 02:50:53,고생했다 숏충이들,찐낙이다,3456592
2022.10.04 02:54:05,진짜 선물이 개좆같은이유가뭔지아냐? 청산?그것도그건데,사람을심리적으로 개좆같이만듬시발 무빙좆같네 탈출하고 현물로안전하게가야겠다-갑자기 니가산현물멈추고 원래 롱치던알트 개떡상-씨발 배아프네 다시리플사서 해외거래소ㄱㄱ 10배롱!-개같이 롱친곳이 저항선,3456593
2022.10.04 02:55:09,휴~,개미털기에 숏 털릴뻔 했노,3456594
2022.10.04 02:57:13,학식충 100만원 잃을 위기다 초비상,오늘 바이낸스 처음 시작했고 리플 숏 16배 잡음로스 30퍼 사망선고 기다리는중,3456595
2022.10.04 02:59:52,비트 뭔가 억지로 올리는느낌 ㅋ,고배숏털다가 훅뺄꺼같은데 ㅋ,3456596
2022.10.04 03:01:51,숏충이들 악으로 깡으로 버텨라,2시간만 버티면 이제 숏 세상이다,3456597
2022.10.04 03:02:29,ㄹㅇ큰일남,방금 출금했는데 여태까지 나 출금하고 다음날 ㅈㄴ떡락함 ,3456598
2022.10.04 03:02:48,내가 존재하는 자체만으로 모두에게 미안해지는 숏충이 개추,,3456599
2022.10.04 03:03:13,오늘입대인데 여유자금 200정도있는거 리플에넣어두고가는거 어떤가요,ㅇㅇ,3456600
2022.10.04 03:05:20,지금은 에바고 좀 떨어져주면 이더 롱봐야 하나보다,ㅇㅅㅇ,3456601
2022.10.04 03:05:40,2시간만 버티면 공수교대다,대신 2시간동안 쳐맞아야한다 ㅅㅂ숏충이 너무 아프다 그만때려...,3456602
2022.10.04 03:08:35,휴 마지막 공격 끝났다,이제 공수교대다 씹새끼들아,3456603
2022.10.04 03:09:05,AGAIN 2007,다시 초심으로가자 ,3456604
2022.10.04 03:12:15,Again 2020.3.17,67K,3456606
2022.10.04 03:14:41,즐거웠냐 롱충이 새끼들아,이제 쳐맞을 시간이다,3456607
2022.10.04 03:17:12,씨발 17k 간대매 개새끼들아 뭐하는건데 씨발롬들아,살자 해야하나,3456608
2022.10.04 03:18:10,부동산 폭락후 줏을만한 곳 1순위 용인수지 ,,3456609
2022.10.04 03:19:34,형이 5일전인가에 적었던 시황분석글들이다,코인 시장 관심 존나 식은 이때우린 이제 떼부자 될 일만남음빗갤러들을 위한 시황 심층분석https://gall.dcinside.com/board/view/?id=bitcoins_new1&no=3447539&s_type=search_subject_memo&s_keyword=.EB.B9.97.EA.B0.A4.EB.9F.AC&page=1역대급 상승 사이클온다https://gall.dcinside.com/board/view/?id=bitcoins_new1&no=3447737,3456611
2022.10.04 03:19:39,여기가 쥐좃들이 울부짓는게시판이냐,,3456612
2022.10.04 03:19:44,숏 스와핑완료 단기숏만먹기~,가보지~~가보지~,3456613
2022.10.04 03:22:09,씨발 애미없는 나스닥,존나 쳐올리네,3456614
2022.10.04 03:24:38,나스닥은 부모가 없나?,쉬지도 않고 쳐올리네,3456616
2022.10.04 03:29:10,lit은 신이다,ㅋㅋㅋㅋㅋㅋ,3456617
2022.10.04 03:31:22,나스닥 폭주중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3456618
2022.10.04 03:32:43,하이브 씨발련들아 좀 쳐 울라가라 탈출가능?,,3456619
2022.10.04 03:34:14,비트숏이라 다행이다,나스닥 숏이였으면... 상상도 하기싫네,3456620
2022.10.04 03:38:01,비트 600억 익절했고 23조 숏친다 ㅅㄱ,ㅂㅂ,3456621
2022.10.04 03:40:28,지금이 숏 마지막 탈출기회냐,19460에 숏20배걸렸는데 아까 1000개씩 4번 10000개 한번 걍 시장가로 긁는거보면 찐반등 시작일지도 모르겠다는 생각든다,3456622
2022.10.04 03:40:52,후... 3억 먹었다ㅋㅋㅋㅋㅋ 1000씩 10명 구제간다 ㅋㅋㅋㅋ,,3456623
2022.10.04 03:41:30,좆같아서 숏 손절하고 롱박음,개좆같음 걍,3456624
2022.10.04 03:43:58,lit 250% 익절,자러감,3456625
2022.10.04 03:46:12,ㅅㅂ나스닥 내릴땐 안내리더니,오르니까 같이오르냐 씨바거,3456626
2022.10.04 03:47:26,비트 찐반임?,ㄹㅇ 찐반임?,3456627
2022.10.04 03:48:35,숏으로 힘을 모으자,숏 가보자  ,3456628
2022.10.04 03:54:48,이더 3분봉으로 보면 가관이네,이새끼 왜 지옥행 계단 그리고 자빠짐,3456629
2022.10.04 03:56:03,정신이상자는 병원 좀 가라,자려고누웠는데 방해질이야 정신병자들이 ,3456630
2022.10.04 04:08:42,저저저 또 겁주는거 봐, 저러고 찐반이면 배아파서 안됨 나는 롱이다,3456631
2022.10.04 04:14:18,루나 현물 정리하고 비트 숏잡았다,루나 손절 ㅋㅋㅅㅂ ,3456632
2022.10.04 04:15:54,연설 ㅈ댓다 ㅋㅋㅋㅋㅋ도망쳐 ㅋㅋㅋ,ㅋㅌㅋㅋ,3456633
2022.10.04 04:18:31,비트 숏 가자,힘을 모으자 ,3456634
2022.10.04 04:21:05,ㅈ도 안내렷는데 호들갑은 ㅋㅋ말아올린다 ㅄ들아,ㅈ도 안내렷는데 호들갑은 ㅋㅋ말아올린다 ㅄ들아,3456635
